Operation,Transaction mode,time,time_s
OP2 - Retrieve all,Read-only,126.22,0.126
OP2 - Retrieve all,Read-only,130.09,0.13
OP2 - Retrieve all,Read-only,137.83,0.138
OP2 - Retrieve all,Read-only,121.77,0.122
OP2 - Retrieve all,Read-only,125.22,0.125
OP2 - Retrieve all,Read-only,125.99,0.126
OP2 - Retrieve all,Read-only,127.28,0.127
OP2 - Retrieve all,Read-only,126.41,0.126
OP2 - Retrieve all,Read-only,127.76,0.128
OP2 - Retrieve all,Read-only,126.61,0.127
OP2 - Retrieve all,Read-only,125.56,0.126
OP2 - Retrieve all,Read-only,125.64,0.126
OP2 - Retrieve all,Read-only,126.03,0.126
OP2 - Retrieve all,Read-only,126.64,0.127
OP2 - Retrieve all,Read-only,126.65,0.127
OP2 - Retrieve all,Read-only,125.88,0.126
OP2 - Retrieve all,Read-only,126.8,0.127
OP2 - Retrieve all,Read-only,127.26,0.127
OP2 - Retrieve all,Read-only,128.62,0.129
OP2 - Retrieve all,Read-only,129.98,0.13
OP2 - Retrieve all,Read-only,119.05,0.119
OP2 - Retrieve all,Read-only,124.14,0.124
OP2 - Retrieve all,Read-only,125.29,0.125
OP2 - Retrieve all,Read-only,125.51,0.126
OP2 - Retrieve all,Read-only,126.15,0.126
OP2 - Retrieve all,Read-only,126.75,0.127
OP2 - Retrieve all,Read-only,127.01,0.127
OP2 - Retrieve all,Read-only,128.77,0.129
OP2 - Retrieve all,Read-only,132.25,0.132
OP2 - Retrieve all,Read-only,135.81,0.136
OP2 - Retrieve all,Read-only,119.35,0.119
OP2 - Retrieve all,Read-only,125.37,0.125
OP2 - Retrieve all,Read-only,129.49,0.129
OP2 - Retrieve all,Read-only,127.54,0.128
OP2 - Retrieve all,Read-only,129.65,0.13
OP2 - Retrieve all,Read-only,119.59,0.12
OP2 - Retrieve all,Read-only,120.29,0.12
OP2 - Retrieve all,Read-only,123.46,0.123
OP2 - Retrieve all,Read-only,124.42,0.124
OP2 - Retrieve all,Read-only,127.6,0.128
OP2 - Retrieve all,Read-only,129.09,0.129
OP2 - Retrieve all,Read-only,129.23,0.129
OP2 - Retrieve all,Read-only,142.03,0.142
OP2 - Retrieve all,Read-only,126.58,0.127
OP2 - Retrieve all,Read-only,126.78,0.127
OP2 - Retrieve all,Read-only,130.33,0.13
OP2 - Retrieve all,Read-only,134.88,0.135
OP2 - Retrieve all,Read-only,134.12,0.134
OP2 - Retrieve all,Read-only,134.0,0.134
OP2 - Retrieve all,Read-only,134.29,0.134
OP2 - Retrieve all,Read-only,135.57,0.136
OP2 - Retrieve all,Read-only,133.19,0.133
OP2 - Retrieve all,Read-only,135.93,0.136
OP2 - Retrieve all,Read-only,135.74,0.136
OP2 - Retrieve all,Read-only,136.1,0.136
OP2 - Retrieve all,Read-only,134.47,0.134
OP2 - Retrieve all,Read-only,134.86,0.135
OP2 - Retrieve all,Read-only,135.68,0.136
OP2 - Retrieve all,Read-only,135.35,0.135
OP2 - Retrieve all,Read-only,135.2,0.135
OP2 - Retrieve all,Read-only,134.18,0.134
OP2 - Retrieve all,Read-only,134.52,0.135
OP2 - Retrieve all,Read-only,133.01,0.133
OP2 - Retrieve all,Read-only,129.77,0.13
OP2 - Retrieve all,Read-only,132.88,0.133
OP2 - Retrieve all,Read-only,132.52,0.133
OP2 - Retrieve all,Read-only,132.27,0.132
OP2 - Retrieve all,Read-only,132.18,0.132
OP2 - Retrieve all,Read-only,131.52,0.132
OP2 - Retrieve all,Read-only,131.28,0.131
OP2 - Retrieve all,Read-only,131.82,0.132
OP2 - Retrieve all,Read-only,131.91,0.132
OP2 - Retrieve all,Read-only,133.47,0.133
OP2 - Retrieve all,Read-only,131.54,0.132
OP2 - Retrieve all,Read-only,131.35,0.131
OP2 - Retrieve all,Read-only,131.62,0.132
OP2 - Retrieve all,Read-only,131.36,0.131
OP2 - Retrieve all,Read-only,130.78,0.131
OP2 - Retrieve all,Read-only,130.13,0.13
OP2 - Retrieve all,Read-only,132.56,0.133
OP2 - Retrieve all,Read-only,131.33,0.131
OP2 - Retrieve all,Read-only,127.79,0.128
OP2 - Retrieve all,Read-only,130.53,0.131
OP2 - Retrieve all,Read-only,130.18,0.13
OP2 - Retrieve all,Read-only,130.32,0.13
OP2 - Retrieve all,Read-only,130.78,0.131
OP2 - Retrieve all,Read-only,131.35,0.131
OP2 - Retrieve all,Read-only,130.57,0.131
OP2 - Retrieve all,Read-only,130.53,0.131
OP2 - Retrieve all,Read-only,129.88,0.13
OP2 - Retrieve all,Read-only,130.1,0.13
OP2 - Retrieve all,Read-only,130.36,0.13
OP2 - Retrieve all,Read-only,129.25,0.129
OP2 - Retrieve all,Read-only,129.72,0.13
OP2 - Retrieve all,Read-only,129.9,0.13
OP2 - Retrieve all,Read-only,129.73,0.13
OP2 - Retrieve all,Read-only,130.21,0.13
OP2 - Retrieve all,Read-only,129.95,0.13
OP2 - Retrieve all,Read-only,127.98,0.128
OP2 - Retrieve all,Read-only,130.74,0.131
OP2 - Retrieve all,Read-only,130.04,0.13
OP2 - Retrieve all,Read-only,131.65,0.132
OP2 - Retrieve all,Read-only,131.08,0.131
OP2 - Retrieve all,Read-only,130.58,0.131
OP2 - Retrieve all,Read-only,130.04,0.13
OP2 - Retrieve all,Read-only,130.16,0.13
OP2 - Retrieve all,Read-only,130.28,0.13
OP2 - Retrieve all,Read-only,129.61,0.13
OP2 - Retrieve all,Read-only,130.82,0.131
OP2 - Retrieve all,Read-only,130.16,0.13
OP2 - Retrieve all,Read-only,129.7,0.13
OP2 - Retrieve all,Read-only,129.76,0.13
OP2 - Retrieve all,Read-only,130.2,0.13
OP2 - Retrieve all,Read-only,129.71,0.13
OP2 - Retrieve all,Read-only,130.02,0.13
OP2 - Retrieve all,Read-only,128.87,0.129
OP2 - Retrieve all,Read-only,129.78,0.13
OP2 - Retrieve all,Read-only,129.5,0.13
OP2 - Retrieve all,Read-only,130.09,0.13
OP2 - Retrieve all,Read-only,130.31,0.13
OP2 - Retrieve all,Read-only,129.06,0.129
OP2 - Retrieve all,Read-only,129.14,0.129
OP2 - Retrieve all,Read-only,129.53,0.13
OP2 - Retrieve all,Read-only,128.85,0.129
OP2 - Retrieve all,Read-only,129.05,0.129
OP2 - Retrieve all,Read-only,129.12,0.129
OP2 - Retrieve all,Read-only,120.86,0.121
OP2 - Retrieve all,Read-only,121.35,0.121
OP2 - Retrieve all,Read-only,122.28,0.122
OP2 - Retrieve all,Read-only,123.23,0.123
OP2 - Retrieve all,Read-only,121.21,0.121
OP2 - Retrieve all,Read-only,121.42,0.121
OP2 - Retrieve all,Read-only,121.88,0.122
OP2 - Retrieve all,Read-only,121.16,0.121
OP2 - Retrieve all,Read-only,122.16,0.122
OP2 - Retrieve all,Read-only,122.57,0.123
OP2 - Retrieve all,Read-only,121.87,0.122
OP2 - Retrieve all,Read-only,128.68,0.129
OP2 - Retrieve all,Read-only,129.01,0.129
OP2 - Retrieve all,Read-only,118.54,0.119
OP2 - Retrieve all,Read-only,119.04,0.119
OP2 - Retrieve all,Read-only,119.2,0.119
OP2 - Retrieve all,Read-only,120.41,0.12
OP2 - Retrieve all,Read-only,131.31,0.131
OP2 - Retrieve all,Read-only,132.19,0.132
OP2 - Retrieve all,Read-only,131.61,0.132
OP2 - Retrieve all,Read-only,132.07,0.132
OP2 - Retrieve all,Read-only,132.14,0.132
OP2 - Retrieve all,Read-only,131.04,0.131
OP2 - Retrieve all,Read-only,130.8,0.131
OP2 - Retrieve all,Read-only,129.83,0.13
OP2 - Retrieve all,Read-only,131.51,0.132
OP2 - Retrieve all,Read-only,130.79,0.131
OP2 - Retrieve all,Read-only,131.48,0.131
OP2 - Retrieve all,Read-only,132.64,0.133
OP2 - Retrieve all,Read-only,131.64,0.132
OP2 - Retrieve all,Read-only,138.35,0.138
OP2 - Retrieve all,Read-only,130.43,0.13
OP2 - Retrieve all,Read-only,130.42,0.13
OP2 - Retrieve all,Read-only,130.76,0.131
OP2 - Retrieve all,Read-only,131.47,0.131
OP2 - Retrieve all,Read-only,132.18,0.132
OP2 - Retrieve all,Read-only,129.79,0.13
OP2 - Retrieve all,Read-only,130.64,0.131
OP2 - Retrieve all,Read-only,132.42,0.132
OP2 - Retrieve all,Read-only,131.21,0.131
OP2 - Retrieve all,Read-only,130.51,0.131
OP2 - Retrieve all,Read-only,129.28,0.129
OP2 - Retrieve all,Read-only,130.2,0.13
OP2 - Retrieve all,Read-only,130.67,0.131
OP2 - Retrieve all,Read-only,130.5,0.131
OP2 - Retrieve all,Read-only,129.43,0.129
OP2 - Retrieve all,Read-only,129.89,0.13
OP2 - Retrieve all,Read-only,128.72,0.129
OP2 - Retrieve all,Read-only,131.22,0.131
OP2 - Retrieve all,Read-only,130.97,0.131
OP2 - Retrieve all,Read-only,130.95,0.131
OP2 - Retrieve all,Read-only,130.22,0.13
OP2 - Retrieve all,Read-only,130.01,0.13
OP2 - Retrieve all,Read-only,129.44,0.129
OP2 - Retrieve all,Read-only,131.46,0.131
OP2 - Retrieve all,Read-only,130.09,0.13
OP2 - Retrieve all,Read-only,129.1,0.129
OP2 - Retrieve all,Read-only,130.57,0.131
OP2 - Retrieve all,Read-only,130.32,0.13
OP2 - Retrieve all,Read-only,130.26,0.13
OP2 - Retrieve all,Read-only,130.82,0.131
OP2 - Retrieve all,Read-only,129.6,0.13
OP2 - Retrieve all,Read-only,130.16,0.13
OP2 - Retrieve all,Read-only,129.93,0.13
OP2 - Retrieve all,Read-only,129.95,0.13
OP2 - Retrieve all,Read-only,129.11,0.129
OP2 - Retrieve all,Read-only,129.55,0.13
OP2 - Retrieve all,Read-only,129.63,0.13
OP2 - Retrieve all,Read-only,128.97,0.129
OP2 - Retrieve all,Read-only,128.7,0.129
OP2 - Retrieve all,Read-only,128.62,0.129
OP2 - Retrieve all,Read-only,130.44,0.13
OP2 - Retrieve all,Read-only,136.9,0.137
OP2 - Retrieve all,Read-only,134.0,0.134
OP2 - Retrieve all,Read-only,121.89,0.122
OP2 - Retrieve all,Read-only,122.31,0.122
OP2 - Retrieve all,Read-only,123.4,0.123
OP2 - Retrieve all,Read-only,122.65,0.123
OP2 - Retrieve all,Read-only,120.25,0.12
OP2 - Retrieve all,Read-only,121.5,0.121
OP2 - Retrieve all,Read-only,122.51,0.123
OP2 - Retrieve all,Read-only,121.93,0.122
OP2 - Retrieve all,Read-only,125.86,0.126
OP2 - Retrieve all,Read-only,119.34,0.119
OP2 - Retrieve all,Read-only,125.68,0.126
OP2 - Retrieve all,Read-only,129.68,0.13
OP2 - Retrieve all,Read-only,129.45,0.129
OP2 - Retrieve all,Read-only,129.49,0.129
OP2 - Retrieve all,Read-only,130.81,0.131
OP2 - Retrieve all,Read-only,129.4,0.129
OP2 - Retrieve all,Read-only,129.53,0.13
OP2 - Retrieve all,Read-only,129.49,0.129
OP2 - Retrieve all,Read-only,129.9,0.13
OP2 - Retrieve all,Read-only,119.97,0.12
OP2 - Retrieve all,Read-only,125.28,0.125
OP2 - Retrieve all,Read-only,129.81,0.13
OP2 - Retrieve all,Read-only,121.83,0.122
OP2 - Retrieve all,Read-only,122.21,0.122
OP2 - Retrieve all,Read-only,122.3,0.122
OP2 - Retrieve all,Read-only,122.6,0.123
OP2 - Retrieve all,Read-only,122.97,0.123
OP2 - Retrieve all,Read-only,122.27,0.122
OP2 - Retrieve all,Read-only,122.87,0.123
OP2 - Retrieve all,Read-only,123.6,0.124
OP2 - Retrieve all,Read-only,122.15,0.122
OP2 - Retrieve all,Read-only,120.34,0.12
OP2 - Retrieve all,Read-only,120.0,0.12
OP2 - Retrieve all,Read-only,119.33,0.119
OP2 - Retrieve all,Read-only,122.39,0.122
OP2 - Retrieve all,Read-only,124.76,0.125
OP2 - Retrieve all,Read-only,124.83,0.125
OP2 - Retrieve all,Read-only,124.45,0.124
OP2 - Retrieve all,Read-only,124.85,0.125
OP2 - Retrieve all,Read-only,124.46,0.124
OP2 - Retrieve all,Read-only,125.97,0.126
OP2 - Retrieve all,Read-only,124.98,0.125
OP2 - Retrieve all,Read-only,128.53,0.129
OP2 - Retrieve all,Read-only,125.47,0.125
OP2 - Retrieve all,Read-only,130.98,0.131
OP2 - Retrieve all,Read-only,129.84,0.13
OP2 - Retrieve all,Read-only,130.8,0.131
OP2 - Retrieve all,Read-only,130.55,0.131
OP2 - Retrieve all,Read-only,122.69,0.123
OP2 - Retrieve all,Read-only,130.5,0.131
OP2 - Retrieve all,Read-only,131.46,0.131
OP2 - Retrieve all,Read-only,131.23,0.131
OP2 - Retrieve all,Read-only,131.01,0.131
OP2 - Retrieve all,Read-only,131.9,0.132
OP2 - Retrieve all,Read-only,131.31,0.131
OP2 - Retrieve all,Read-only,119.06,0.119
OP2 - Retrieve all,Read-only,121.34,0.121
OP2 - Retrieve all,Read-only,119.68,0.12
OP2 - Retrieve all,Read-only,122.29,0.122
OP2 - Retrieve all,Read-only,121.39,0.121
OP2 - Retrieve all,Read-only,122.52,0.123
OP2 - Retrieve all,Read-only,122.55,0.123
OP2 - Retrieve all,Read-only,122.92,0.123
OP2 - Retrieve all,Read-only,121.96,0.122
OP2 - Retrieve all,Read-only,123.03,0.123
OP2 - Retrieve all,Read-only,122.74,0.123
OP2 - Retrieve all,Read-only,124.35,0.124
OP2 - Retrieve all,Read-only,125.36,0.125
OP2 - Retrieve all,Read-only,124.43,0.124
OP2 - Retrieve all,Read-only,125.03,0.125
OP2 - Retrieve all,Read-only,124.97,0.125
OP2 - Retrieve all,Read-only,125.08,0.125
OP2 - Retrieve all,Read-only,124.04,0.124
OP2 - Retrieve all,Read-only,124.02,0.124
OP2 - Retrieve all,Read-only,125.02,0.125
OP2 - Retrieve all,Read-only,123.97,0.124
OP2 - Retrieve all,Read-only,124.85,0.125
OP2 - Retrieve all,Read-only,124.65,0.125
OP2 - Retrieve all,Read-only,124.23,0.124
OP2 - Retrieve all,Read-only,124.97,0.125
OP2 - Retrieve all,Read-only,124.43,0.124
OP2 - Retrieve all,Read-only,123.49,0.123
OP2 - Retrieve all,Read-only,124.12,0.124
OP2 - Retrieve all,Read-only,124.42,0.124
OP2 - Retrieve all,Read-only,123.23,0.123
OP2 - Retrieve all,Read-only,123.8,0.124
OP2 - Retrieve all,Read-only,125.29,0.125
OP2 - Retrieve all,Read-only,124.42,0.124
OP2 - Retrieve all,Read-only,125.44,0.125
OP2 - Retrieve all,Read-only,123.53,0.124
OP2 - Retrieve all,Read-only,124.34,0.124
OP2 - Retrieve all,Read-only,125.52,0.126
OP2 - Retrieve all,Read-only,124.0,0.124
OP2 - Retrieve all,Read-only,124.57,0.125
OP2 - Retrieve all,Read-only,124.42,0.124
OP2 - Retrieve all,Read-only,125.16,0.125
OP2 - Retrieve all,Read-only,123.85,0.124
OP2 - Retrieve all,Read-only,124.76,0.125
OP2 - Retrieve all,Read-only,124.28,0.124
OP2 - Retrieve all,Read-only,124.48,0.124
OP2 - Retrieve all,Read-only,125.15,0.125
OP2 - Retrieve all,Read-only,123.49,0.123
OP2 - Retrieve all,Read-only,125.3,0.125
OP2 - Retrieve all,Read-only,125.05,0.125
OP2 - Retrieve all,Read-only,123.89,0.124
OP2 - Retrieve all,Read-only,123.83,0.124
OP2 - Retrieve all,Read-only,123.37,0.123
OP2 - Retrieve all,Read-only,123.63,0.124
OP2 - Retrieve all,Read-only,128.9,0.129
OP2 - Retrieve all,Read-only,125.88,0.126
OP2 - Retrieve all,Read-only,124.62,0.125
OP2 - Retrieve all,Read-only,125.24,0.125
OP2 - Retrieve all,Read-only,124.57,0.125
OP2 - Retrieve all,Read-only,124.48,0.124
OP2 - Retrieve all,Read-only,125.33,0.125
OP2 - Retrieve all,Read-only,124.4,0.124
OP2 - Retrieve all,Read-only,123.19,0.123
OP2 - Retrieve all,Read-only,124.92,0.125
OP2 - Retrieve all,Read-only,124.56,0.125
OP2 - Retrieve all,Read-only,124.69,0.125
OP2 - Retrieve all,Read-only,124.67,0.125
OP2 - Retrieve all,Read-only,125.99,0.126
OP2 - Retrieve all,Read-only,125.04,0.125
OP2 - Retrieve all,Read-only,124.19,0.124
OP2 - Retrieve all,Read-only,123.12,0.123
OP2 - Retrieve all,Read-only,123.83,0.124
OP2 - Retrieve all,Read-only,125.39,0.125
OP2 - Retrieve all,Read-only,123.55,0.124
OP2 - Retrieve all,Read-only,125.59,0.126
OP2 - Retrieve all,Read-only,132.81,0.133
OP2 - Retrieve all,Read-only,128.81,0.129
OP2 - Retrieve all,Read-only,125.94,0.126
OP2 - Retrieve all,Read-only,124.21,0.124
OP2 - Retrieve all,Read-only,124.13,0.124
OP2 - Retrieve all,Read-only,124.21,0.124
OP2 - Retrieve all,Read-only,124.48,0.124
OP2 - Retrieve all,Read-only,124.53,0.125
OP2 - Retrieve all,Read-only,125.79,0.126
OP2 - Retrieve all,Read-only,124.77,0.125
OP2 - Retrieve all,Read-only,123.9,0.124
OP2 - Retrieve all,Read-only,124.21,0.124
OP2 - Retrieve all,Read-only,124.4,0.124
OP2 - Retrieve all,Read-only,126.69,0.127
OP2 - Retrieve all,Read-write,158.04,0.158
OP2 - Retrieve all,Read-write,159.32,0.159
OP2 - Retrieve all,Read-write,160.95,0.161
OP2 - Retrieve all,Read-write,159.14,0.159
OP2 - Retrieve all,Read-write,144.03,0.144
OP2 - Retrieve all,Read-write,143.98,0.144
OP2 - Retrieve all,Read-write,141.72,0.142
OP2 - Retrieve all,Read-write,158.2,0.158
OP2 - Retrieve all,Read-write,156.05,0.156
OP2 - Retrieve all,Read-write,158.19,0.158
OP2 - Retrieve all,Read-write,156.55,0.157
OP2 - Retrieve all,Read-write,155.34,0.155
OP2 - Retrieve all,Read-write,155.76,0.156
OP2 - Retrieve all,Read-write,161.83,0.162
OP2 - Retrieve all,Read-write,161.83,0.162
OP2 - Retrieve all,Read-write,153.28,0.153
OP2 - Retrieve all,Read-write,139.74,0.14
OP2 - Retrieve all,Read-write,154.35,0.154
OP2 - Retrieve all,Read-write,153.76,0.154
OP2 - Retrieve all,Read-write,153.01,0.153
OP2 - Retrieve all,Read-write,153.67,0.154
OP2 - Retrieve all,Read-write,153.65,0.154
OP2 - Retrieve all,Read-write,153.05,0.153
OP2 - Retrieve all,Read-write,154.23,0.154
OP2 - Retrieve all,Read-write,151.88,0.152
OP2 - Retrieve all,Read-write,152.55,0.153
OP2 - Retrieve all,Read-write,152.84,0.153
OP2 - Retrieve all,Read-write,151.56,0.152
OP2 - Retrieve all,Read-write,151.12,0.151
OP2 - Retrieve all,Read-write,152.13,0.152
OP2 - Retrieve all,Read-write,151.45,0.151
OP2 - Retrieve all,Read-write,152.14,0.152
OP2 - Retrieve all,Read-write,141.01,0.141
OP2 - Retrieve all,Read-write,139.81,0.14
OP2 - Retrieve all,Read-write,139.71,0.14
OP2 - Retrieve all,Read-write,140.04,0.14
OP2 - Retrieve all,Read-write,140.99,0.141
OP2 - Retrieve all,Read-write,140.84,0.141
OP2 - Retrieve all,Read-write,150.32,0.15
OP2 - Retrieve all,Read-write,150.22,0.15
OP2 - Retrieve all,Read-write,152.65,0.153
OP2 - Retrieve all,Read-write,149.74,0.15
OP2 - Retrieve all,Read-write,149.91,0.15
OP2 - Retrieve all,Read-write,151.75,0.152
OP2 - Retrieve all,Read-write,150.03,0.15
OP2 - Retrieve all,Read-write,149.7,0.15
OP2 - Retrieve all,Read-write,149.54,0.15
OP2 - Retrieve all,Read-write,149.76,0.15
OP2 - Retrieve all,Read-write,150.06,0.15
OP2 - Retrieve all,Read-write,148.76,0.149
OP2 - Retrieve all,Read-write,149.62,0.15
OP2 - Retrieve all,Read-write,148.89,0.149
OP2 - Retrieve all,Read-write,149.07,0.149
OP2 - Retrieve all,Read-write,149.61,0.15
OP2 - Retrieve all,Read-write,149.52,0.15
OP2 - Retrieve all,Read-write,149.51,0.15
OP2 - Retrieve all,Read-write,150.28,0.15
OP2 - Retrieve all,Read-write,148.62,0.149
OP2 - Retrieve all,Read-write,149.32,0.149
OP2 - Retrieve all,Read-write,150.3,0.15
OP2 - Retrieve all,Read-write,140.47,0.14
OP2 - Retrieve all,Read-write,140.93,0.141
OP2 - Retrieve all,Read-write,141.71,0.142
OP2 - Retrieve all,Read-write,141.83,0.142
OP2 - Retrieve all,Read-write,140.96,0.141
OP2 - Retrieve all,Read-write,143.48,0.143
OP2 - Retrieve all,Read-write,140.4,0.14
OP2 - Retrieve all,Read-write,141.42,0.141
OP2 - Retrieve all,Read-write,150.13,0.15
OP2 - Retrieve all,Read-write,148.85,0.149
OP2 - Retrieve all,Read-write,149.26,0.149
OP2 - Retrieve all,Read-write,149.86,0.15
OP2 - Retrieve all,Read-write,148.45,0.148
OP2 - Retrieve all,Read-write,149.19,0.149
OP2 - Retrieve all,Read-write,148.03,0.148
OP2 - Retrieve all,Read-write,149.09,0.149
OP2 - Retrieve all,Read-write,147.63,0.148
OP2 - Retrieve all,Read-write,148.81,0.149
OP2 - Retrieve all,Read-write,149.03,0.149
OP2 - Retrieve all,Read-write,149.87,0.15
OP2 - Retrieve all,Read-write,148.87,0.149
OP2 - Retrieve all,Read-write,139.96,0.14
OP2 - Retrieve all,Read-write,141.17,0.141
OP2 - Retrieve all,Read-write,144.78,0.145
OP2 - Retrieve all,Read-write,139.23,0.139
OP2 - Retrieve all,Read-write,139.32,0.139
OP2 - Retrieve all,Read-write,149.99,0.15
OP2 - Retrieve all,Read-write,150.59,0.151
OP2 - Retrieve all,Read-write,148.56,0.149
OP2 - Retrieve all,Read-write,148.91,0.149
OP2 - Retrieve all,Read-write,147.98,0.148
OP2 - Retrieve all,Read-write,148.77,0.149
OP2 - Retrieve all,Read-write,147.89,0.148
OP2 - Retrieve all,Read-write,147.39,0.147
OP2 - Retrieve all,Read-write,147.83,0.148
OP2 - Retrieve all,Read-write,144.8,0.145
OP2 - Retrieve all,Read-write,145.26,0.145
OP2 - Retrieve all,Read-write,148.64,0.149
OP2 - Retrieve all,Read-write,147.9,0.148
OP2 - Retrieve all,Read-write,149.32,0.149
OP2 - Retrieve all,Read-write,157.02,0.157
OP2 - Retrieve all,Read-write,156.86,0.157
OP2 - Retrieve all,Read-write,160.33,0.16
OP2 - Retrieve all,Read-write,157.96,0.158
OP2 - Retrieve all,Read-write,157.23,0.157
OP2 - Retrieve all,Read-write,156.93,0.157
OP2 - Retrieve all,Read-write,155.48,0.155
OP2 - Retrieve all,Read-write,156.33,0.156
OP2 - Retrieve all,Read-write,157.81,0.158
OP2 - Retrieve all,Read-write,155.71,0.156
OP2 - Retrieve all,Read-write,156.81,0.157
OP2 - Retrieve all,Read-write,157.16,0.157
OP2 - Retrieve all,Read-write,156.06,0.156
OP2 - Retrieve all,Read-write,156.15,0.156
OP2 - Retrieve all,Read-write,155.76,0.156
OP2 - Retrieve all,Read-write,155.14,0.155
OP2 - Retrieve all,Read-write,154.78,0.155
OP2 - Retrieve all,Read-write,155.42,0.155
OP2 - Retrieve all,Read-write,153.84,0.154
OP2 - Retrieve all,Read-write,155.98,0.156
OP2 - Retrieve all,Read-write,155.08,0.155
OP2 - Retrieve all,Read-write,155.22,0.155
OP2 - Retrieve all,Read-write,155.52,0.156
OP2 - Retrieve all,Read-write,154.69,0.155
OP2 - Retrieve all,Read-write,154.03,0.154
OP2 - Retrieve all,Read-write,154.93,0.155
OP2 - Retrieve all,Read-write,154.83,0.155
OP2 - Retrieve all,Read-write,154.75,0.155
OP2 - Retrieve all,Read-write,153.34,0.153
OP2 - Retrieve all,Read-write,155.12,0.155
OP2 - Retrieve all,Read-write,154.94,0.155
OP2 - Retrieve all,Read-write,154.23,0.154
OP2 - Retrieve all,Read-write,154.36,0.154
OP2 - Retrieve all,Read-write,154.31,0.154
OP2 - Retrieve all,Read-write,154.97,0.155
OP2 - Retrieve all,Read-write,156.06,0.156
OP2 - Retrieve all,Read-write,153.5,0.153
OP2 - Retrieve all,Read-write,154.76,0.155
OP2 - Retrieve all,Read-write,153.1,0.153
OP2 - Retrieve all,Read-write,155.94,0.156
OP2 - Retrieve all,Read-write,154.4,0.154
OP2 - Retrieve all,Read-write,153.22,0.153
OP2 - Retrieve all,Read-write,152.55,0.153
OP2 - Retrieve all,Read-write,154.05,0.154
OP2 - Retrieve all,Read-write,154.25,0.154
OP2 - Retrieve all,Read-write,154.81,0.155
OP2 - Retrieve all,Read-write,153.59,0.154
OP2 - Retrieve all,Read-write,153.65,0.154
OP2 - Retrieve all,Read-write,153.51,0.154
OP2 - Retrieve all,Read-write,153.11,0.153
OP2 - Retrieve all,Read-write,154.43,0.154
OP2 - Retrieve all,Read-write,153.54,0.154
OP2 - Retrieve all,Read-write,153.35,0.153
OP2 - Retrieve all,Read-write,151.82,0.152
OP2 - Retrieve all,Read-write,151.56,0.152
OP2 - Retrieve all,Read-write,152.54,0.153
OP2 - Retrieve all,Read-write,152.97,0.153
OP2 - Retrieve all,Read-write,153.22,0.153
OP2 - Retrieve all,Read-write,153.37,0.153
OP2 - Retrieve all,Read-write,154.82,0.155
OP2 - Retrieve all,Read-write,152.09,0.152
OP2 - Retrieve all,Read-write,149.84,0.15
OP2 - Retrieve all,Read-write,152.72,0.153
OP2 - Retrieve all,Read-write,152.52,0.153
OP2 - Retrieve all,Read-write,153.31,0.153
OP2 - Retrieve all,Read-write,152.37,0.152
OP2 - Retrieve all,Read-write,152.9,0.153
OP2 - Retrieve all,Read-write,142.37,0.142
OP2 - Retrieve all,Read-write,143.54,0.144
OP2 - Retrieve all,Read-write,144.18,0.144
OP2 - Retrieve all,Read-write,143.89,0.144
OP2 - Retrieve all,Read-write,148.63,0.149
OP2 - Retrieve all,Read-write,144.02,0.144
OP2 - Retrieve all,Read-write,144.49,0.144
OP2 - Retrieve all,Read-write,144.73,0.145
OP2 - Retrieve all,Read-write,145.55,0.146
OP2 - Retrieve all,Read-write,143.86,0.144
OP2 - Retrieve all,Read-write,144.04,0.144
OP2 - Retrieve all,Read-write,146.75,0.147
OP2 - Retrieve all,Read-write,143.52,0.144
OP2 - Retrieve all,Read-write,143.57,0.144
OP2 - Retrieve all,Read-write,143.46,0.143
OP2 - Retrieve all,Read-write,143.82,0.144
OP2 - Retrieve all,Read-write,149.35,0.149
OP2 - Retrieve all,Read-write,152.8,0.153
OP2 - Retrieve all,Read-write,155.0,0.155
OP2 - Retrieve all,Read-write,156.92,0.157
OP2 - Retrieve all,Read-write,153.06,0.153
OP2 - Retrieve all,Read-write,153.56,0.154
OP2 - Retrieve all,Read-write,149.98,0.15
OP2 - Retrieve all,Read-write,142.06,0.142
OP2 - Retrieve all,Read-write,144.01,0.144
OP2 - Retrieve all,Read-write,144.39,0.144
OP2 - Retrieve all,Read-write,144.12,0.144
OP2 - Retrieve all,Read-write,143.85,0.144
OP2 - Retrieve all,Read-write,143.58,0.144
OP2 - Retrieve all,Read-write,144.08,0.144
OP2 - Retrieve all,Read-write,144.47,0.144
OP2 - Retrieve all,Read-write,146.54,0.147
OP2 - Retrieve all,Read-write,163.95,0.164
OP2 - Retrieve all,Read-write,162.78,0.163
OP2 - Retrieve all,Read-write,162.64,0.163
OP2 - Retrieve all,Read-write,168.5,0.169
OP2 - Retrieve all,Read-write,165.07,0.165
OP2 - Retrieve all,Read-write,162.42,0.162
OP2 - Retrieve all,Read-write,162.66,0.163
OP2 - Retrieve all,Read-write,162.14,0.162
OP2 - Retrieve all,Read-write,160.88,0.161
OP2 - Retrieve all,Read-write,161.59,0.162
OP2 - Retrieve all,Read-write,160.66,0.161
OP2 - Retrieve all,Read-write,161.14,0.161
OP2 - Retrieve all,Read-write,159.91,0.16
OP2 - Retrieve all,Read-write,159.32,0.159
OP2 - Retrieve all,Read-write,161.11,0.161
OP2 - Retrieve all,Read-write,161.2,0.161
OP2 - Retrieve all,Read-write,162.66,0.163
