Operation,Transaction mode,time,time_s
OP2 - Retrieve all,Read-write,328.14,0.328
OP2 - Retrieve all,Read-write,328.19,0.328
OP2 - Retrieve all,Read-write,327.29,0.327
OP2 - Retrieve all,Read-write,326.86,0.327
OP2 - Retrieve all,Read-write,327.87,0.328
OP2 - Retrieve all,Read-write,327.67,0.328
OP2 - Retrieve all,Read-write,328.99,0.329
OP2 - Retrieve all,Read-write,328.8,0.329
OP2 - Retrieve all,Read-write,328.47,0.328
OP2 - Retrieve all,Read-write,335.95,0.336
OP2 - Retrieve all,Read-write,328.46,0.328
OP2 - Retrieve all,Read-write,327.1,0.327
OP2 - Retrieve all,Read-write,326.85,0.327
OP2 - Retrieve all,Read-write,329.51,0.33
OP2 - Retrieve all,Read-write,327.0,0.327
OP2 - Retrieve all,Read-write,330.6,0.331
OP2 - Retrieve all,Read-write,327.63,0.328
OP2 - Retrieve all,Read-write,326.91,0.327
OP2 - Retrieve all,Read-write,326.12,0.326
OP2 - Retrieve all,Read-write,326.24,0.326
OP2 - Retrieve all,Read-write,327.97,0.328
OP2 - Retrieve all,Read-write,328.05,0.328
OP2 - Retrieve all,Read-write,326.8,0.327
OP2 - Retrieve all,Read-write,325.08,0.325
OP2 - Retrieve all,Read-write,324.89,0.325
OP2 - Retrieve all,Read-write,327.42,0.327
OP2 - Retrieve all,Read-write,325.46,0.325
OP2 - Retrieve all,Read-write,330.0,0.33
OP2 - Retrieve all,Read-write,332.75,0.333
OP2 - Retrieve all,Read-write,325.34,0.325
OP2 - Retrieve all,Read-write,327.87,0.328
OP2 - Retrieve all,Read-write,328.37,0.328
OP2 - Retrieve all,Read-write,334.27,0.334
OP2 - Retrieve all,Read-write,335.13,0.335
OP2 - Retrieve all,Read-write,328.01,0.328
OP2 - Retrieve all,Read-write,329.17,0.329
OP2 - Retrieve all,Read-write,327.82,0.328
OP2 - Retrieve all,Read-write,326.34,0.326
OP2 - Retrieve all,Read-write,325.71,0.326
OP2 - Retrieve all,Read-write,328.02,0.328
OP2 - Retrieve all,Read-write,334.16,0.334
OP2 - Retrieve all,Read-write,332.97,0.333
OP2 - Retrieve all,Read-write,331.15,0.331
OP2 - Retrieve all,Read-write,332.66,0.333
OP2 - Retrieve all,Read-write,331.7,0.332
OP2 - Retrieve all,Read-write,327.67,0.328
OP2 - Retrieve all,Read-write,325.57,0.326
OP2 - Retrieve all,Read-write,326.46,0.326
OP2 - Retrieve all,Read-write,324.32,0.324
OP2 - Retrieve all,Read-write,331.27,0.331
OP2 - Retrieve all,Read-write,332.19,0.332
OP2 - Retrieve all,Read-write,333.89,0.334
OP2 - Retrieve all,Read-write,333.15,0.333
OP2 - Retrieve all,Read-write,333.18,0.333
OP2 - Retrieve all,Read-write,335.14,0.335
OP2 - Retrieve all,Read-write,335.16,0.335
OP2 - Retrieve all,Read-write,330.03,0.33
OP2 - Retrieve all,Read-write,324.3,0.324
OP2 - Retrieve all,Read-write,326.06,0.326
OP2 - Retrieve all,Read-write,327.59,0.328
OP2 - Retrieve all,Read-write,326.75,0.327
OP2 - Retrieve all,Read-write,325.5,0.326
OP2 - Retrieve all,Read-write,334.17,0.334
OP2 - Retrieve all,Read-write,333.1,0.333
OP2 - Retrieve all,Read-write,326.0,0.326
OP2 - Retrieve all,Read-write,330.76,0.331
OP2 - Retrieve all,Read-write,330.41,0.33
OP2 - Retrieve all,Read-write,323.84,0.324
OP2 - Retrieve all,Read-write,326.79,0.327
OP2 - Retrieve all,Read-write,330.69,0.331
OP2 - Retrieve all,Read-write,332.1,0.332
OP2 - Retrieve all,Read-write,333.34,0.333
OP2 - Retrieve all,Read-write,332.15,0.332
OP2 - Retrieve all,Read-write,331.32,0.331
OP2 - Retrieve all,Read-write,330.89,0.331
OP2 - Retrieve all,Read-write,333.43,0.333
OP2 - Retrieve all,Read-write,332.3,0.332
OP2 - Retrieve all,Read-write,330.82,0.331
OP2 - Retrieve all,Read-write,329.95,0.33
OP2 - Retrieve all,Read-write,330.33,0.33
OP2 - Retrieve all,Read-write,326.87,0.327
OP2 - Retrieve all,Read-write,330.77,0.331
OP2 - Retrieve all,Read-write,331.09,0.331
OP2 - Retrieve all,Read-write,332.5,0.333
OP2 - Retrieve all,Read-write,329.21,0.329
OP2 - Retrieve all,Read-write,322.23,0.322
OP2 - Retrieve all,Read-write,322.83,0.323
OP2 - Retrieve all,Read-write,322.35,0.322
OP2 - Retrieve all,Read-write,324.55,0.325
OP2 - Retrieve all,Read-write,328.65,0.329
OP2 - Retrieve all,Read-write,328.96,0.329
OP2 - Retrieve all,Read-write,329.24,0.329
OP2 - Retrieve all,Read-write,326.47,0.326
OP2 - Retrieve all,Read-write,320.15,0.32
OP2 - Retrieve all,Read-write,326.99,0.327
OP2 - Retrieve all,Read-write,321.55,0.322
OP2 - Retrieve all,Read-write,327.73,0.328
OP2 - Retrieve all,Read-write,328.19,0.328
OP2 - Retrieve all,Read-write,332.11,0.332
OP2 - Retrieve all,Read-write,326.64,0.327
OP2 - Retrieve all,Read-write,328.64,0.329
OP2 - Retrieve all,Read-write,331.28,0.331
OP2 - Retrieve all,Read-write,325.33,0.325
OP2 - Retrieve all,Read-write,326.83,0.327
OP2 - Retrieve all,Read-write,319.39,0.319
OP2 - Retrieve all,Read-write,320.97,0.321
OP2 - Retrieve all,Read-write,322.92,0.323
OP2 - Retrieve all,Read-write,322.69,0.323
OP2 - Retrieve all,Read-write,323.97,0.324
OP2 - Retrieve all,Read-write,325.2,0.325
OP2 - Retrieve all,Read-write,320.72,0.321
OP2 - Retrieve all,Read-write,323.23,0.323
OP2 - Retrieve all,Read-write,327.71,0.328
OP2 - Retrieve all,Read-write,325.71,0.326
OP2 - Retrieve all,Read-write,321.92,0.322
OP2 - Retrieve all,Read-write,327.49,0.327
OP2 - Retrieve all,Read-write,324.46,0.324
OP2 - Retrieve all,Read-write,329.38,0.329
OP2 - Retrieve all,Read-write,327.81,0.328
OP2 - Retrieve all,Read-write,325.96,0.326
OP2 - Retrieve all,Read-write,328.55,0.329
OP2 - Retrieve all,Read-write,322.97,0.323
OP2 - Retrieve all,Read-write,329.51,0.33
OP2 - Retrieve all,Read-write,321.93,0.322
OP2 - Retrieve all,Read-write,321.11,0.321
OP2 - Retrieve all,Read-write,326.99,0.327
OP2 - Retrieve all,Read-write,321.84,0.322
OP2 - Retrieve all,Read-write,323.57,0.324
OP2 - Retrieve all,Read-write,329.38,0.329
OP2 - Retrieve all,Read-write,323.33,0.323
OP2 - Retrieve all,Read-write,325.91,0.326
OP2 - Retrieve all,Read-write,330.03,0.33
OP2 - Retrieve all,Read-write,328.29,0.328
OP2 - Retrieve all,Read-write,328.89,0.329
OP2 - Retrieve all,Read-write,326.89,0.327
OP2 - Retrieve all,Read-write,327.11,0.327
OP2 - Retrieve all,Read-write,326.97,0.327
OP2 - Retrieve all,Read-write,321.38,0.321
OP2 - Retrieve all,Read-write,325.97,0.326
OP2 - Retrieve all,Read-write,328.97,0.329
OP2 - Retrieve all,Read-write,329.35,0.329
OP2 - Retrieve all,Read-write,328.67,0.329
OP2 - Retrieve all,Read-write,327.97,0.328
OP2 - Retrieve all,Read-write,329.92,0.33
OP2 - Retrieve all,Read-write,324.65,0.325
OP2 - Retrieve all,Read-write,326.25,0.326
OP2 - Retrieve all,Read-write,327.69,0.328
OP2 - Retrieve all,Read-write,324.16,0.324
OP2 - Retrieve all,Read-write,327.75,0.328
OP2 - Retrieve all,Read-write,324.14,0.324
OP2 - Retrieve all,Read-write,326.72,0.327
OP2 - Retrieve all,Read-write,323.12,0.323
OP2 - Retrieve all,Read-write,325.84,0.326
OP2 - Retrieve all,Read-write,322.27,0.322
OP2 - Retrieve all,Read-write,330.05,0.33
OP2 - Retrieve all,Read-write,329.3,0.329
OP2 - Retrieve all,Read-write,329.05,0.329
OP2 - Retrieve all,Read-write,329.45,0.329
OP2 - Retrieve all,Read-write,326.94,0.327
OP2 - Retrieve all,Read-write,326.91,0.327
OP2 - Retrieve all,Read-write,331.3,0.331
OP2 - Retrieve all,Read-write,328.65,0.329
OP2 - Retrieve all,Read-write,330.43,0.33
OP2 - Retrieve all,Read-write,329.89,0.33
OP2 - Retrieve all,Read-write,329.45,0.329
OP2 - Retrieve all,Read-write,328.24,0.328
OP2 - Retrieve all,Read-write,330.0,0.33
OP2 - Retrieve all,Read-write,326.08,0.326
OP2 - Retrieve all,Read-write,330.46,0.33
OP2 - Retrieve all,Read-write,325.89,0.326
OP2 - Retrieve all,Read-write,324.04,0.324
OP2 - Retrieve all,Read-write,322.08,0.322
OP2 - Retrieve all,Read-write,324.83,0.325
OP2 - Retrieve all,Read-write,324.03,0.324
OP2 - Retrieve all,Read-write,323.26,0.323
OP2 - Retrieve all,Read-write,320.78,0.321
OP2 - Retrieve all,Read-write,321.69,0.322
OP2 - Retrieve all,Read-write,322.94,0.323
OP2 - Retrieve all,Read-write,324.74,0.325
OP2 - Retrieve all,Read-write,321.35,0.321
OP2 - Retrieve all,Read-write,321.27,0.321
OP2 - Retrieve all,Read-write,322.23,0.322
OP2 - Retrieve all,Read-write,321.04,0.321
OP2 - Retrieve all,Read-write,333.95,0.334
OP2 - Retrieve all,Read-write,333.43,0.333
OP2 - Retrieve all,Read-write,333.82,0.334
OP2 - Retrieve all,Read-write,328.02,0.328
OP2 - Retrieve all,Read-write,326.68,0.327
OP2 - Retrieve all,Read-write,323.83,0.324
OP2 - Retrieve all,Read-write,325.77,0.326
OP2 - Retrieve all,Read-write,325.16,0.325
OP2 - Retrieve all,Read-write,324.62,0.325
OP2 - Retrieve all,Read-write,323.7,0.324
OP2 - Retrieve all,Read-write,325.48,0.325
OP2 - Retrieve all,Read-write,325.9,0.326
OP2 - Retrieve all,Read-write,325.59,0.326
OP2 - Retrieve all,Read-write,334.94,0.335
OP2 - Retrieve all,Read-write,332.78,0.333
OP2 - Retrieve all,Read-write,332.02,0.332
OP2 - Retrieve all,Read-write,331.71,0.332
OP2 - Retrieve all,Read-write,330.78,0.331
OP2 - Retrieve all,Read-write,333.45,0.333
OP2 - Retrieve all,Read-write,331.68,0.332
OP2 - Retrieve all,Read-write,332.97,0.333
OP2 - Retrieve all,Read-write,330.03,0.33
OP2 - Retrieve all,Read-write,330.65,0.331
OP2 - Retrieve all,Read-write,323.45,0.323
OP2 - Retrieve all,Read-write,326.21,0.326
OP2 - Retrieve all,Read-write,324.71,0.325
OP2 - Retrieve all,Read-write,326.98,0.327
OP2 - Retrieve all,Read-write,323.18,0.323
OP2 - Retrieve all,Read-write,324.96,0.325
OP2 - Retrieve all,Read-write,333.05,0.333
OP2 - Retrieve all,Read-write,332.93,0.333
OP2 - Retrieve all,Read-write,321.77,0.322
OP2 - Retrieve all,Read-write,325.22,0.325
OP2 - Retrieve all,Read-write,328.48,0.328
OP2 - Retrieve all,Read-write,323.1,0.323
OP2 - Retrieve all,Read-write,324.87,0.325
OP2 - Retrieve all,Read-write,325.61,0.326
OP2 - Retrieve all,Read-write,328.24,0.328
OP2 - Retrieve all,Read-write,330.31,0.33
OP2 - Retrieve all,Read-write,330.54,0.331
OP2 - Retrieve all,Read-write,334.5,0.335
OP2 - Retrieve all,Read-write,329.87,0.33
OP2 - Retrieve all,Read-write,329.91,0.33
OP2 - Retrieve all,Read-write,329.63,0.33
OP2 - Retrieve all,Read-write,322.6,0.323
OP2 - Retrieve all,Read-write,325.25,0.325
OP2 - Retrieve all,Read-write,324.12,0.324
OP2 - Retrieve all,Read-write,329.46,0.329
OP2 - Retrieve all,Read-write,323.55,0.324
OP2 - Retrieve all,Read-write,331.51,0.332
OP2 - Retrieve all,Read-write,325.18,0.325
OP2 - Retrieve all,Read-write,323.92,0.324
OP2 - Retrieve all,Read-write,322.59,0.323
OP2 - Retrieve all,Read-write,324.36,0.324
OP2 - Retrieve all,Read-write,327.34,0.327
OP2 - Retrieve all,Read-write,326.14,0.326
OP2 - Retrieve all,Read-write,325.24,0.325
OP2 - Retrieve all,Read-write,323.86,0.324
OP2 - Retrieve all,Read-write,329.69,0.33
OP2 - Retrieve all,Read-write,331.82,0.332
OP2 - Retrieve all,Read-write,331.7,0.332
OP2 - Retrieve all,Read-write,322.92,0.323
OP2 - Retrieve all,Read-write,325.12,0.325
OP2 - Retrieve all,Read-write,323.5,0.324
OP2 - Retrieve all,Read-write,322.99,0.323
OP2 - Retrieve all,Read-write,325.09,0.325
OP2 - Retrieve all,Read-write,324.3,0.324
OP2 - Retrieve all,Read-write,326.0,0.326
OP2 - Retrieve all,Read-write,321.17,0.321
OP2 - Retrieve all,Read-write,324.46,0.324
OP2 - Retrieve all,Read-write,328.44,0.328
OP2 - Retrieve all,Read-write,330.52,0.331
OP2 - Retrieve all,Read-write,327.88,0.328
OP2 - Retrieve all,Read-write,325.28,0.325
OP2 - Retrieve all,Read-write,324.56,0.325
OP2 - Retrieve all,Read-write,327.73,0.328
OP2 - Retrieve all,Read-write,326.26,0.326
OP2 - Retrieve all,Read-write,325.85,0.326
OP2 - Retrieve all,Read-write,323.55,0.324
OP2 - Retrieve all,Read-write,326.11,0.326
OP2 - Retrieve all,Read-write,324.93,0.325
OP2 - Retrieve all,Read-write,325.17,0.325
OP2 - Retrieve all,Read-write,324.49,0.324
OP2 - Retrieve all,Read-write,330.17,0.33
OP2 - Retrieve all,Read-write,329.54,0.33
OP2 - Retrieve all,Read-write,327.47,0.327
OP2 - Retrieve all,Read-write,323.18,0.323
OP2 - Retrieve all,Read-write,324.83,0.325
OP2 - Retrieve all,Read-write,330.09,0.33
OP2 - Retrieve all,Read-write,331.64,0.332
OP2 - Retrieve all,Read-write,332.03,0.332
OP2 - Retrieve all,Read-write,331.87,0.332
OP2 - Retrieve all,Read-write,328.92,0.329
OP2 - Retrieve all,Read-write,331.04,0.331
OP2 - Retrieve all,Read-write,322.3,0.322
OP2 - Retrieve all,Read-write,324.01,0.324
OP2 - Retrieve all,Read-write,323.41,0.323
OP2 - Retrieve all,Read-write,322.15,0.322
OP2 - Retrieve all,Read-write,329.87,0.33
OP2 - Retrieve all,Read-write,327.85,0.328
OP2 - Retrieve all,Read-write,330.24,0.33
